 

stn;time;gor000za
WSLBAF;200001072150;0
WSLBAF;200001072200;0
WSLBAF;200001072210;0
WSLBAF;200001072220;0
WSLBAF;200001072230;0
WSLBAF;200001072240;0
WSLBAF;200001072250;0
WSLBAF;200001072300;0
WSLBAF;200001072310;0
WSLBAF;200001072320;0
WSLBAF;200001072330;0
WSLBAF;200001072340;0
WSLBAF;200001072350;0
WSLBAF;200001080000;0
WSLBAF;200001080010;0
WSLBAF;200001080020;0
WSLBAF;200001080030;0
WSLBAF;200001080040;0
WSLBAF;200001080050;0
WSLBAF;200001080100;0
WSLBAF;200001080110;0
WSLBAF;200001080120;0
WSLBAF;200001080130;0
WSLBAF;200001080140;0
WSLBAF;200001080150;0
WSLBAF;200001080200;0
WSLBAF;200001080210;0
WSLBAF;200001080220;0
WSLBAF;200001080230;0
WSLBAF;200001080240;0
WSLBAF;200001080250;0
WSLBAF;200001080300;0
WSLBAF;200001080310;0
WSLBAF;200001080320;0
WSLBAF;200001080330;0
WSLBAF;200001080340;0
WSLBAF;200001080350;0
WSLBAF;200001080400;0
WSLBAF;200001080410;0
WSLBAF;200001080420;0
WSLBAF;200001080430;0
WSLBAF;200001080440;0
WSLBAF;200001080450;0
WSLBAF;200001080500;0
WSLBAF;200001080510;0
WSLBAF;200001080520;0
WSLBAF;200001080530;0
WSLBAF;200001080540;0
WSLBAF;200001080550;0
WSLBAF;200001080600;0
WSLBAF;200001080610;0
WSLBAF;200001080620;0
WSLBAF;200001080630;0
WSLBAF;200001080640;0
WSLBAF;200001080650;0
WSLBAF;200001080700;0
WSLBAF;200001080710;1
WSLBAF;200001080720;0
WSLBAF;200001080730;1
WSLBAF;200001080740;1
WSLBAF;200001080750;1
WSLBAF;200001080800;2
WSLBAF;200001080810;17
WSLBAF;200001080820;12
WSLBAF;200001080830;12
WSLBAF;200001080840;6
WSLBAF;200001080850;1
WSLBAF;200001080900;1
WSLBAF;200001080910;4
WSLBAF;200001080920;2
WSLBAF;200001080930;3
WSLBAF;200001080940;3
WSLBAF;200001080950;2
WSLBAF;200001081000;2
WSLBAF;200001081010;4
WSLBAF;200001081020;10
WSLBAF;200001081030;3
WSLBAF;200001081040;24
WSLBAF;200001081050;90
WSLBAF;200001081100;16
WSLBAF;200001081110;50
WSLBAF;200001081120;55
WSLBAF;200001081130;9
WSLBAF;200001081140;105
WSLBAF;200001081150;4
WSLBAF;200001081200;2
WSLBAF;200001081210;2
WSLBAF;200001081220;1
WSLBAF;200001081230;5
WSLBAF;200001081240;5
WSLBAF;200001081250;4
WSLBAF;200001081300;3
WSLBAF;200001081310;4
WSLBAF;200001081320;5
WSLBAF;200001081330;5
WSLBAF;200001081340;5
WSLBAF;200001081350;5
WSLBAF;200001081400;5
WSLBAF;200001081410;11
WSLBAF;200001081420;5
WSLBAF;200001081430;23
WSLBAF;200001081440;8
WSLBAF;200001081450;10
WSLBAF;200001081500;7
WSLBAF;200001081510;10
WSLBAF;200001081520;11
WSLBAF;200001081530;2
WSLBAF;200001081540;1
WSLBAF;200001081550;2
WSLBAF;200001081600;1
WSLBAF;200001081610;1
WSLBAF;200001081620;0
WSLBAF;200001081630;0
WSLBAF;200001081640;0
WSLBAF;200001081650;0
WSLBAF;200001081700;0
WSLBAF;200001081710;0
WSLBAF;200001081720;0
WSLBAF;200001081730;0
WSLBAF;200001081740;0
WSLBAF;200001081750;0
WSLBAF;200001081800;0
WSLBAF;200001081810;0
WSLBAF;200001081820;0
WSLBAF;200001081830;0
WSLBAF;200001081840;0
WSLBAF;200001081850;0
WSLBAF;200001081900;0
WSLBAF;200001081910;0
WSLBAF;200001081920;0
WSLBAF;200001081930;0
WSLBAF;200001081940;0
WSLBAF;200001081950;0
WSLBAF;200001082000;0
WSLBAF;200001082010;0
WSLBAF;200001082020;0
WSLBAF;200001082030;0
WSLBAF;200001082040;0
WSLBAF;200001082050;0
WSLBAF;200001082100;0
WSLBAF;200001082110;0
WSLBAF;200001082120;0
WSLBAF;200001082130;0
WSLBAF;200001082140;0
WSLBAF;200001082150;0
WSLBAF;200001082200;0
WSLBAF;200001082210;0
WSLBAF;200001082220;0
WSLBAF;200001082230;0
WSLBAF;200001082240;0
WSLBAF;200001082250;0
WSLBAF;200001082300;0
WSLBAF;200001082310;0
WSLBAF;200001082320;0
WSLBAF;200001082330;0
WSLBAF;200001082340;0
WSLBAF;200001082350;0
WSLBAF;200001090000;0
WSLBAF;200001090010;0
WSLBAF;200001090020;0
WSLBAF;200001090030;0
WSLBAF;200001090040;0
WSLBAF;200001090050;0
WSLBAF;200001090100;0
WSLBAF;200001090110;0
WSLBAF;200001090120;0
WSLBAF;200001090130;0
WSLBAF;200001090140;0
WSLBAF;200001090150;0
WSLBAF;200001090200;0
WSLBAF;200001090210;0
WSLBAF;200001090220;0
WSLBAF;200001090230;0
WSLBAF;200001090240;0
WSLBAF;200001090250;0
WSLBAF;200001090300;0
WSLBAF;200001090310;0
WSLBAF;200001090320;0
WSLBAF;200001090330;0
WSLBAF;200001090340;0
WSLBAF;200001090350;0
WSLBAF;200001090400;0
WSLBAF;200001090410;0
WSLBAF;200001090420;0
WSLBAF;200001090430;0
WSLBAF;200001090440;0
WSLBAF;200001090450;0
WSLBAF;200001090500;0
WSLBAF;200001090510;0
WSLBAF;200001090520;0
WSLBAF;200001090530;0
WSLBAF;200001090540;0
WSLBAF;200001090550;0
WSLBAF;200001090600;0
WSLBAF;200001090610;0
WSLBAF;200001090620;0
WSLBAF;200001090630;0
WSLBAF;200001090640;0
WSLBAF;200001090650;0
WSLBAF;200001090700;0
WSLBAF;200001090710;0
WSLBAF;200001090720;1
WSLBAF;200001090730;2
WSLBAF;200001090740;4
WSLBAF;200001090750;3
WSLBAF;200001090800;2
WSLBAF;200001090810;2
WSLBAF;200001090820;4
WSLBAF;200001090830;3
WSLBAF;200001090840;5
WSLBAF;200001090850;6
WSLBAF;200001090900;1
WSLBAF;200001090910;4
WSLBAF;200001090920;3
WSLBAF;200001090930;3
WSLBAF;200001090940;5
WSLBAF;200001090950;0
WSLBAF;200001091000;1
WSLBAF;200001091010;3
WSLBAF;200001091020;5
WSLBAF;200001091030;7
WSLBAF;200001091040;10
WSLBAF;200001091050;8
WSLBAF;200001091100;15
WSLBAF;200001091110;11
WSLBAF;200001091120;12
WSLBAF;200001091130;1
WSLBAF;200001091140;3
WSLBAF;200001091150;5
WSLBAF;200001091200;7
WSLBAF;200001091210;2
WSLBAF;200001091220;4
WSLBAF;200001091230;8
WSLBAF;200001091240;4
WSLBAF;200001091250;7
WSLBAF;200001091300;3
WSLBAF;200001091310;8
WSLBAF;200001091320;4
WSLBAF;200001091330;5
WSLBAF;200001091340;2
WSLBAF;200001091350;3
WSLBAF;200001091400;10
WSLBAF;200001091410;7
WSLBAF;200001091420;4
WSLBAF;200001091430;1
WSLBAF;200001091440;0
WSLBAF;200001091450;1
WSLBAF;200001091500;2
WSLBAF;200001091510;5
WSLBAF;200001091520;3
WSLBAF;200001091530;2
WSLBAF;200001091540;2
WSLBAF;200001091550;1
WSLBAF;200001091600;1
WSLBAF;200001091610;0
WSLBAF;200001091620;0
WSLBAF;200001091630;0
WSLBAF;200001091640;0
WSLBAF;200001091650;0
WSLBAF;200001091700;0
WSLBAF;200001091710;0
WSLBAF;200001091720;0
WSLBAF;200001091730;0
WSLBAF;200001091740;0
WSLBAF;200001091750;0
WSLBAF;200001091800;0
WSLBAF;200001091810;0
WSLBAF;200001091820;0
WSLBAF;200001091830;0
WSLBAF;200001091840;0
WSLBAF;200001091850;0
WSLBAF;200001091900;0
WSLBAF;200001091910;0
WSLBAF;200001091920;0
WSLBAF;200001091930;0
WSLBAF;200001091940;0
WSLBAF;200001091950;0
WSLBAF;200001092000;0
WSLBAF;200001092010;0
WSLBAF;200001092020;0
WSLBAF;200001092030;0
WSLBAF;200001092040;0
WSLBAF;200001092050;0
WSLBAF;200001092100;0
WSLBAF;200001092110;0
WSLBAF;200001092120;0
WSLBAF;200001092130;0
WSLBAF;200001092140;0
WSLBAF;200001092150;0
WSLBAF;200001092200;0
WSLBAF;200001092210;0
WSLBAF;200001092220;0
WSLBAF;200001092230;0
WSLBAF;200001092240;0
WSLBAF;200001092250;0
WSLBAF;200001092300;0
WSLBAF;200001092310;0
WSLBAF;200001092320;0
WSLBAF;200001092330;0
WSLBAF;200001092340;0
WSLBAF;200001092350;0
WSLBAF;200001100000;0
WSLBAF;200001100010;0
WSLBAF;200001100020;0
WSLBAF;200001100030;0
WSLBAF;200001100040;0
WSLBAF;200001100050;0
WSLBAF;200001100100;0
WSLBAF;200001100110;0
WSLBAF;200001100120;0
WSLBAF;200001100130;0
WSLBAF;200001100140;0
WSLBAF;200001100150;0
WSLBAF;200001100200;0
WSLBAF;200001100210;0
WSLBAF;200001100220;0
WSLBAF;200001100230;0
WSLBAF;200001100240;0
WSLBAF;200001100250;0
WSLBAF;200001100300;0
WSLBAF;200001100310;0
WSLBAF;200001100320;0
WSLBAF;200001100330;0
WSLBAF;200001100340;0
WSLBAF;200001100350;0
WSLBAF;200001100400;0
WSLBAF;200001100410;0
WSLBAF;200001100420;0
WSLBAF;200001100430;0
WSLBAF;200001100440;0
WSLBAF;200001100450;0
WSLBAF;200001100500;0
WSLBAF;200001100510;0
WSLBAF;200001100520;0
WSLBAF;200001100530;0
WSLBAF;200001100540;0
WSLBAF;200001100550;0
WSLBAF;200001100600;0
WSLBAF;200001100610;0
WSLBAF;200001100620;0
WSLBAF;200001100630;0
WSLBAF;200001100640;0
WSLBAF;200001100650;0
WSLBAF;200001100700;0
WSLBAF;200001100710;0
WSLBAF;200001100720;1
WSLBAF;200001100730;0
WSLBAF;200001100740;0
WSLBAF;200001100750;0
WSLBAF;200001100800;0
WSLBAF;200001100810;1
WSLBAF;200001100820;1
WSLBAF;200001100830;0
WSLBAF;200001100840;2
WSLBAF;200001100850;1
WSLBAF;200001100900;2
WSLBAF;200001100910;1
WSLBAF;200001100920;1
WSLBAF;200001100930;1
WSLBAF;200001100940;0
WSLBAF;200001100950;3
WSLBAF;200001101000;1
WSLBAF;200001101010;3
WSLBAF;200001101020;3
WSLBAF;200001101030;6
WSLBAF;200001101040;2
WSLBAF;200001101050;2
WSLBAF;200001101100;1
WSLBAF;200001101110;2
WSLBAF;200001101120;1
WSLBAF;200001101130;2
WSLBAF;200001101140;1
WSLBAF;200001101150;2
WSLBAF;200001101200;1
WSLBAF;200001101210;1
WSLBAF;200001101220;4
WSLBAF;200001101230;1
WSLBAF;200001101240;3
WSLBAF;200001101250;1
WSLBAF;200001101300;2
WSLBAF;200001101310;3
WSLBAF;200001101320;1
WSLBAF;200001101330;1
WSLBAF;200001101340;1
WSLBAF;200001101350;1
WSLBAF;200001101400;2
WSLBAF;200001101410;1
WSLBAF;200001101420;1
WSLBAF;200001101430;1
WSLBAF;200001101440;1
WSLBAF;200001101450;1
WSLBAF;200001101500;0
WSLBAF;200001101510;1
WSLBAF;200001101520;1
WSLBAF;200001101530;1
WSLBAF;200001101540;0
WSLBAF;200001101550;0
WSLBAF;200001101600;0
WSLBAF;200001101610;0
WSLBAF;200001101620;0
WSLBAF;200001101630;0
WSLBAF;200001101640;0
WSLBAF;200001101650;0
WSLBAF;200001101700;0
WSLBAF;200001101710;0
WSLBAF;200001101720;0
WSLBAF;200001101730;0
WSLBAF;200001101740;0
WSLBAF;200001101750;0
WSLBAF;200001101800;0
WSLBAF;200001101810;0
WSLBAF;200001101820;0
WSLBAF;200001101830;0
WSLBAF;200001101840;0
WSLBAF;200001101850;0
WSLBAF;200001101900;0
WSLBAF;200001101910;0
WSLBAF;200001101920;0
WSLBAF;200001101930;0
WSLBAF;200001101940;0
WSLBAF;200001101950;0
WSLBAF;200001102000;0
WSLBAF;200001102010;0
WSLBAF;200001102020;0
WSLBAF;200001102030;0
WSLBAF;200001102040;0
WSLBAF;200001102050;0
WSLBAF;200001102100;0
WSLBAF;200001102110;0
WSLBAF;200001102120;0
WSLBAF;200001102130;0
WSLBAF;200001102140;0
WSLBAF;200001102150;0
WSLBAF;200001102200;0
WSLBAF;200001102210;0
WSLBAF;200001102220;0
WSLBAF;200001102230;0
WSLBAF;200001102240;0
WSLBAF;200001102250;0
WSLBAF;200001102300;0
WSLBAF;200001102310;0
WSLBAF;200001102320;0
WSLBAF;200001102330;0
WSLBAF;200001102340;0
WSLBAF;200001102350;0
WSLBAF;200001110000;0
WSLBAF;200001110010;0
WSLBAF;200001110020;0
WSLBAF;200001110030;0
WSLBAF;200001110040;0
WSLBAF;200001110050;0
WSLBAF;200001110100;0
WSLBAF;200001110110;0
WSLBAF;200001110120;0
WSLBAF;200001110130;0
WSLBAF;200001110140;0
WSLBAF;200001110150;0
WSLBAF;200001110200;0
WSLBAF;200001110210;0
WSLBAF;200001110220;0
WSLBAF;200001110230;0
WSLBAF;200001110240;0
WSLBAF;200001110250;0
WSLBAF;200001110300;0
WSLBAF;200001110310;0
WSLBAF;200001110320;0
WSLBAF;200001110330;0
WSLBAF;200001110340;0
WSLBAF;200001110350;0
WSLBAF;200001110400;0
WSLBAF;200001110410;0
WSLBAF;200001110420;0
WSLBAF;200001110430;0
WSLBAF;200001110440;0
WSLBAF;200001110450;0
WSLBAF;200001110500;0
WSLBAF;200001110510;0
WSLBAF;200001110520;0
WSLBAF;200001110530;0
WSLBAF;200001110540;0
WSLBAF;200001110550;0
WSLBAF;200001110600;0
WSLBAF;200001110610;0
WSLBAF;200001110620;0
WSLBAF;200001110630;0
WSLBAF;200001110640;0
WSLBAF;200001110650;0
WSLBAF;200001110700;0
WSLBAF;200001110710;0
WSLBAF;200001110720;0
WSLBAF;200001110730;0
WSLBAF;200001110740;1
WSLBAF;200001110750;1
WSLBAF;200001110800;3
WSLBAF;200001110810;14
WSLBAF;200001110820;15
WSLBAF;200001110830;3
WSLBAF;200001110840;3
WSLBAF;200001110850;3
WSLBAF;200001110900;4
WSLBAF;200001110910;4
WSLBAF;200001110920;8
WSLBAF;200001110930;12
WSLBAF;200001110940;5
WSLBAF;200001110950;15
WSLBAF;200001111000;17
WSLBAF;200001111010;24
WSLBAF;200001111020;3
WSLBAF;200001111030;3
WSLBAF;200001111040;22
WSLBAF;200001111050;80
WSLBAF;200001111100;65
WSLBAF;200001111110;51
WSLBAF;200001111120;57
WSLBAF;200001111130;66
WSLBAF;200001111140;82
WSLBAF;200001111150;36
WSLBAF;200001111200;22
WSLBAF;200001111210;31
WSLBAF;200001111220;27
WSLBAF;200001111230;21
WSLBAF;200001111240;35
WSLBAF;200001111250;29
WSLBAF;200001111300;20
WSLBAF;200001111310;13
WSLBAF;200001111320;7
WSLBAF;200001111330;12
WSLBAF;200001111340;7
WSLBAF;200001111350;9
WSLBAF;200001111400;12
WSLBAF;200001111410;6
WSLBAF;200001111420;5
WSLBAF;200001111430;2
WSLBAF;200001111440;3
WSLBAF;200001111450;8
WSLBAF;200001111500;2
WSLBAF;200001111510;9
WSLBAF;200001111520;9
WSLBAF;200001111530;6
WSLBAF;200001111540;3
WSLBAF;200001111550;3
WSLBAF;200001111600;2
WSLBAF;200001111610;0
WSLBAF;200001111620;1
WSLBAF;200001111630;0
WSLBAF;200001111640;0
WSLBAF;200001111650;0
WSLBAF;200001111700;0
WSLBAF;200001111710;0
WSLBAF;200001111720;0
WSLBAF;200001111730;0
WSLBAF;200001111740;0
WSLBAF;200001111750;0
WSLBAF;200001111800;0
WSLBAF;200001111810;0
WSLBAF;200001111820;0
WSLBAF;200001111830;0
WSLBAF;200001111840;0
WSLBAF;200001111850;0
WSLBAF;200001111900;0
WSLBAF;200001111910;0
WSLBAF;200001111920;0
WSLBAF;200001111930;0
WSLBAF;200001111940;0
WSLBAF;200001111950;0
WSLBAF;200001112000;0
WSLBAF;200001112010;0
WSLBAF;200001112020;0
WSLBAF;200001112030;0
WSLBAF;200001112040;0
WSLBAF;200001112050;0
WSLBAF;200001112100;0
WSLBAF;200001112110;0
WSLBAF;200001112120;0
WSLBAF;200001112130;0
WSLBAF;200001112140;0
WSLBAF;200001112150;0
WSLBAF;200001112200;0
WSLBAF;200001112210;0
WSLBAF;200001112220;0
WSLBAF;200001112230;0
WSLBAF;200001112240;0
WSLBAF;200001112250;0
WSLBAF;200001112300;0
WSLBAF;200001112310;0
WSLBAF;200001112320;0
WSLBAF;200001112330;0
WSLBAF;200001112340;0
WSLBAF;200001112350;0
WSLBAF;200001120000;0
WSLBAF;200001120010;0
WSLBAF;200001120020;0
WSLBAF;200001120030;0
WSLBAF;200001120040;0
WSLBAF;200001120050;0
WSLBAF;200001120100;0
WSLBAF;200001120110;0
WSLBAF;200001120120;0
WSLBAF;200001120130;0
WSLBAF;200001120140;0
WSLBAF;200001120150;0
WSLBAF;200001120200;0
WSLBAF;200001120210;0
WSLBAF;200001120220;0
WSLBAF;200001120230;0
WSLBAF;200001120240;0
WSLBAF;200001120250;0
WSLBAF;200001120300;0
WSLBAF;200001120310;0
WSLBAF;200001120320;0
WSLBAF;200001120330;0
WSLBAF;200001120340;0
WSLBAF;200001120350;0
WSLBAF;200001120400;0
WSLBAF;200001120410;0
WSLBAF;200001120420;0
WSLBAF;200001120430;0
WSLBAF;200001120440;0
WSLBAF;200001120450;0
WSLBAF;200001120500;0
WSLBAF;200001120510;0
WSLBAF;200001120520;0
WSLBAF;200001120530;0
WSLBAF;200001120540;0
WSLBAF;200001120550;0
WSLBAF;200001120600;0
WSLBAF;200001120610;0
WSLBAF;200001120620;0
WSLBAF;200001120630;0
WSLBAF;200001120640;0
WSLBAF;200001120650;0
WSLBAF;200001120700;0
WSLBAF;200001120710;1
WSLBAF;200001120720;1
WSLBAF;200001120730;1
WSLBAF;200001120740;1
WSLBAF;200001120750;1
WSLBAF;200001120800;6
WSLBAF;200001120810;23
WSLBAF;200001120820;31
WSLBAF;200001120830;7
WSLBAF;200001120840;7
WSLBAF;200001120850;6
WSLBAF;200001120900;6
WSLBAF;200001120910;6
WSLBAF;200001120920;6
WSLBAF;200001120930;5
WSLBAF;200001120940;5
WSLBAF;200001120950;4
WSLBAF;200001121000;4
WSLBAF;200001121010;4
WSLBAF;200001121020;4
WSLBAF;200001121030;3
WSLBAF;200001121040;2
WSLBAF;200001121050;2
WSLBAF;200001121100;2
WSLBAF;200001121110;1
WSLBAF;200001121120;1
WSLBAF;200001121130;0
WSLBAF;200001121140;0
WSLBAF;200001121150;1
WSLBAF;200001121200;1
WSLBAF;200001121210;2
WSLBAF;200001121220;2
WSLBAF;200001121230;2
WSLBAF;200001121240;3
WSLBAF;200001121250;3
WSLBAF;200001121300;4
WSLBAF;200001121310;4
WSLBAF;200001121320;4
WSLBAF;200001121330;5
WSLBAF;200001121340;5
WSLBAF;200001121350;5
WSLBAF;200001121400;6
WSLBAF;200001121410;6
WSLBAF;200001121420;6
WSLBAF;200001121430;6
WSLBAF;200001121440;6
WSLBAF;200001121450;6
WSLBAF;200001121500;6
WSLBAF;200001121510;7
WSLBAF;200001121520;8
WSLBAF;200001121530;7
WSLBAF;200001121540;10
WSLBAF;200001121550;1
WSLBAF;200001121600;1
WSLBAF;200001121610;1
WSLBAF;200001121620;1
WSLBAF;200001121630;0
WSLBAF;200001121640;0
WSLBAF;200001121650;0
WSLBAF;200001121700;0
WSLBAF;200001121710;0
WSLBAF;200001121720;0
WSLBAF;200001121730;0
WSLBAF;200001121740;0
WSLBAF;200001121750;0
WSLBAF;200001121800;0
WSLBAF;200001121810;0
WSLBAF;200001121820;0
WSLBAF;200001121830;0
WSLBAF;200001121840;0
WSLBAF;200001121850;0
WSLBAF;200001121900;0
WSLBAF;200001121910;0
WSLBAF;200001121920;0
WSLBAF;200001121930;0
WSLBAF;200001121940;0
WSLBAF;200001121950;0
WSLBAF;200001122000;0
WSLBAF;200001122010;0
WSLBAF;200001122020;0
WSLBAF;200001122030;0
WSLBAF;200001122040;0
WSLBAF;200001122050;0
WSLBAF;200001122100;0
WSLBAF;200001122110;0
WSLBAF;200001122120;0
WSLBAF;200001122130;0
WSLBAF;200001122140;0
WSLBAF;200001122150;0
WSLBAF;200001122200;0
WSLBAF;200001122210;0
WSLBAF;200001122220;0
WSLBAF;200001122230;0
WSLBAF;200001122240;0
WSLBAF;200001122250;0
WSLBAF;200001122300;0
WSLBAF;200001122310;0
WSLBAF;200001122320;0
WSLBAF;200001122330;0
WSLBAF;200001122340;0
WSLBAF;200001122350;0
WSLBAF;200001130000;0
WSLBAF;200001130010;0
WSLBAF;200001130020;0
WSLBAF;200001130030;0
WSLBAF;200001130040;0
WSLBAF;200001130050;0
WSLBAF;200001130100;0
WSLBAF;200001130110;0
WSLBAF;200001130120;0
WSLBAF;200001130130;0
WSLBAF;200001130140;0
WSLBAF;200001130150;0
WSLBAF;200001130200;0
WSLBAF;200001130210;0
WSLBAF;200001130220;0
WSLBAF;200001130230;0
WSLBAF;200001130240;0
WSLBAF;200001130250;0
WSLBAF;200001130300;0
WSLBAF;200001130310;0
WSLBAF;200001130320;0
WSLBAF;200001130330;0
WSLBAF;200001130340;0
WSLBAF;200001130350;0
WSLBAF;200001130400;0
WSLBAF;200001130410;0
WSLBAF;200001130420;0
WSLBAF;200001130430;0
WSLBAF;200001130440;0
WSLBAF;200001130450;0
WSLBAF;200001130500;0
WSLBAF;200001130510;0
WSLBAF;200001130520;0
WSLBAF;200001130530;0
WSLBAF;200001130540;0
WSLBAF;200001130550;0
WSLBAF;200001130600;0
WSLBAF;200001130610;0
WSLBAF;200001130620;0
WSLBAF;200001130630;0
WSLBAF;200001130640;0
WSLBAF;200001130650;0
WSLBAF;200001130700;0
WSLBAF;200001130710;1
WSLBAF;200001130720;1
WSLBAF;200001130730;1
WSLBAF;200001130740;1
WSLBAF;200001130750;1
WSLBAF;200001130800;5
WSLBAF;200001130810;11
WSLBAF;200001130820;30
WSLBAF;200001130830;7
WSLBAF;200001130840;7
WSLBAF;200001130850;7
WSLBAF;200001130900;6
WSLBAF;200001130910;6
WSLBAF;200001130920;6
WSLBAF;200001130930;5
WSLBAF;200001130940;5
WSLBAF;200001130950;5
WSLBAF;200001131000;4
WSLBAF;200001131010;4
WSLBAF;200001131020;4
WSLBAF;200001131030;3
WSLBAF;200001131040;2
WSLBAF;200001131050;2
WSLBAF;200001131100;1
WSLBAF;200001131110;1
WSLBAF;200001131120;1
WSLBAF;200001131130;1
WSLBAF;200001131140;1
WSLBAF;200001131150;1
WSLBAF;200001131200;1
WSLBAF;200001131210;2
WSLBAF;200001131220;2
WSLBAF;200001131230;2
WSLBAF;200001131240;3
WSLBAF;200001131250;3
WSLBAF;200001131300;4
WSLBAF;200001131310;4
WSLBAF;200001131320;4
WSLBAF;200001131330;4
WSLBAF;200001131340;5
WSLBAF;200001131350;5
WSLBAF;200001131400;6
WSLBAF;200001131410;6
WSLBAF;200001131420;6
WSLBAF;200001131430;6
WSLBAF;200001131440;6
WSLBAF;200001131450;6
WSLBAF;200001131500;6
WSLBAF;200001131510;7
WSLBAF;200001131520;8
WSLBAF;200001131530;7
WSLBAF;200001131540;10
WSLBAF;200001131550;1
WSLBAF;200001131600;1
WSLBAF;200001131610;1
WSLBAF;200001131620;1
WSLBAF;200001131630;0
WSLBAF;200001131640;0
WSLBAF;200001131650;0
WSLBAF;200001131700;0
WSLBAF;200001131710;0
WSLBAF;200001131720;0
WSLBAF;200001131730;0
WSLBAF;200001131740;0
WSLBAF;200001131750;0
WSLBAF;200001131800;0
WSLBAF;200001131810;0
WSLBAF;200001131820;0
WSLBAF;200001131830;0
WSLBAF;200001131840;0
WSLBAF;200001131850;0
WSLBAF;200001131900;0
WSLBAF;200001131910;0
WSLBAF;200001131920;0
WSLBAF;200001131930;0
WSLBAF;200001131940;0
WSLBAF;200001131950;0
WSLBAF;200001132000;0
WSLBAF;200001132010;0
WSLBAF;200001132020;0
WSLBAF;200001132030;0
WSLBAF;200001132040;0
WSLBAF;200001132050;0
WSLBAF;200001132100;0
WSLBAF;200001132110;0
WSLBAF;200001132120;0
WSLBAF;200001132130;0
WSLBAF;200001132140;0
WSLBAF;200001132150;0
WSLBAF;200001132200;0
WSLBAF;200001132210;0
WSLBAF;200001132220;0
WSLBAF;200001132230;0
WSLBAF;200001132240;0
WSLBAF;200001132250;0
WSLBAF;200001132300;0
WSLBAF;200001132310;0
WSLBAF;200001132320;0
WSLBAF;200001132330;0
WSLBAF;200001132340;0
WSLBAF;200001132350;0
WSLBAF;200001140000;0
WSLBAF;200001140010;0
WSLBAF;200001140020;0
WSLBAF;200001140030;0
WSLBAF;200001140040;0
WSLBAF;200001140050;0
WSLBAF;200001140100;0
WSLBAF;200001140110;0
WSLBAF;200001140120;0
WSLBAF;200001140130;0
WSLBAF;200001140140;0
WSLBAF;200001140150;0
WSLBAF;200001140200;0
WSLBAF;200001140210;0
WSLBAF;200001140220;0
WSLBAF;200001140230;0
WSLBAF;200001140240;0
WSLBAF;200001140250;0
WSLBAF;200001140300;0
WSLBAF;200001140310;0
WSLBAF;200001140320;0
WSLBAF;200001140330;0
WSLBAF;200001140340;0
WSLBAF;200001140350;0
WSLBAF;200001140400;0
WSLBAF;200001140410;0
WSLBAF;200001140420;0
WSLBAF;200001140430;0
WSLBAF;200001140440;0
WSLBAF;200001140450;0
WSLBAF;200001140500;0
WSLBAF;200001140510;0
WSLBAF;200001140520;0
WSLBAF;200001140530;0
WSLBAF;200001140540;0
WSLBAF;200001140550;0
WSLBAF;200001140600;0
WSLBAF;200001140610;0
WSLBAF;200001140620;0
WSLBAF;200001140630;0
WSLBAF;200001140640;0
WSLBAF;200001140650;0
WSLBAF;200001140700;1
WSLBAF;200001140710;1
WSLBAF;200001140720;1
WSLBAF;200001140730;1
WSLBAF;200001140740;1
WSLBAF;200001140750;1
WSLBAF;200001140800;4
WSLBAF;200001140810;9
WSLBAF;200001140820;29
WSLBAF;200001140830;9
WSLBAF;200001140840;7
WSLBAF;200001140850;7
WSLBAF;200001140900;6
WSLBAF;200001140910;6
WSLBAF;200001140920;6
WSLBAF;200001140930;5
WSLBAF;200001140940;5
WSLBAF;200001140950;4
WSLBAF;200001141000;4
WSLBAF;200001141010;4
WSLBAF;200001141020;4
WSLBAF;200001141030;3
WSLBAF;200001141040;2
WSLBAF;200001141050;2
WSLBAF;200001141100;2
WSLBAF;200001141110;1
WSLBAF;200001141120;1
WSLBAF;200001141130;1
WSLBAF;200001141140;1
WSLBAF;200001141150;1
WSLBAF;200001141200;2
WSLBAF;200001141210;2
WSLBAF;200001141220;2
WSLBAF;200001141230;2
WSLBAF;200001141240;3
